timestamp,system,node,release,version,machine,arch,processor,cpu_model,python_version,benchmark,run_id,size_bytes,bytes_per_iter,iters,threads,num_threads,elapsed_s,gbps,energy_j,power_w,avg_power_w
2026-01-23T14:19:48,Linux,mateusz-nytko-Vector-GP66-12UGS,6.11.0-25-generic,#25~24.04.1-Ubuntu SMP PREEMPT_DYNAMIC Tue Apr 15 17:20:50 UTC 2,x86_64,x86_64,x86_64,12th Gen Intel(R) Core(TM) i7-12700H,3.12.3,mem_copy_MT,3,67108864,67108864,20,8,8,0.08116178399995988,15.401337161349458,3.6493440000012924,44.96382188941406,44.96382188941406
2026-01-23T14:19:48,Linux,mateusz-nytko-Vector-GP66-12UGS,6.11.0-25-generic,#25~24.04.1-Ubuntu SMP PREEMPT_DYNAMIC Tue Apr 15 17:20:50 UTC 2,x86_64,x86_64,x86_64,12th Gen Intel(R) Core(TM) i7-12700H,3.12.3,mem_copy_MT,4,67108864,67108864,20,8,8,0.08271768599990992,15.111641300040251,3.459037000000535,41.81738111006033,41.81738111006033
2026-01-23T14:19:48,Linux,mateusz-nytko-Vector-GP66-12UGS,6.11.0-25-generic,#25~24.04.1-Ubuntu SMP PREEMPT_DYNAMIC Tue Apr 15 17:20:50 UTC 2,x86_64,x86_64,x86_64,12th Gen Intel(R) Core(TM) i7-12700H,3.12.3,mem_copy_MT,0,268435456,268435456,20,1,1,0.45432873899994775,11.005247017844,12.32052499999918,27.118084202902683,27.118084202902683
2026-01-23T14:19:48,Linux,mateusz-nytko-Vector-GP66-12UGS,6.11.0-25-generic,#25~24.04.1-Ubuntu SMP PREEMPT_DYNAMIC Tue Apr 15 17:20:50 UTC 2,x86_64,x86_64,x86_64,12th Gen Intel(R) Core(TM) i7-12700H,3.12.3,mem_copy_MT,1,268435456,268435456,20,1,1,0.46238093600004504,10.81359461584617,12.511319999999614,27.058468517824867,27.058468517824867
2026-01-23T14:19:48,Linux,mateusz-nytko-Vector-GP66-12UGS,6.11.0-25-generic,#25~24.04.1-Ubuntu SMP PREEMPT_DYNAMIC Tue Apr 15 17:20:50 UTC 2,x86_64,x86_64,x86_64,12th Gen Intel(R) Core(TM) i7-12700H,3.12.3,mem_copy_MT,2,268435456,268435456,20,1,1,0.4506036199999244,11.096226878960358,12.049712,26.741267635626233,26.741267635626233
2026-01-23T14:19:48,Linux,mateusz-nytko-Vector-GP66-12UGS,6.11.0-25-generic,#25~24.04.1-Ubuntu SMP PREEMPT_DYNAMIC Tue Apr 15 17:20:50 UTC 2,x86_64,x86_64,x86_64,12th Gen Intel(R) Core(TM) i7-12700H,3.12.3,mem_copy_MT,3,268435456,268435456,20,1,1,0.4375927229999661,11.426149789973513,11.831756999999925,27.038285552113354,27.038285552113354
2026-01-23T14:19:48,Linux,mateusz-nytko-Vector-GP66-12UGS,6.11.0-25-generic,#25~24.04.1-Ubuntu SMP PREEMPT_DYNAMIC Tue Apr 15 17:20:50 UTC 2,x86_64,x86_64,x86_64,12th Gen Intel(R) Core(TM) i7-12700H,3.12.3,mem_copy_MT,4,268435456,268435456,20,1,1,0.4403831289999971,11.3537501115308,12.063141000000542,27.392377694833584,27.392377694833584
2026-01-23T14:19:48,Linux,mateusz-nytko-Vector-GP66-12UGS,6.11.0-25-generic,#25~24.04.1-Ubuntu SMP PREEMPT_DYNAMIC Tue Apr 15 17:20:50 UTC 2,x86_64,x86_64,x86_64,12th Gen Intel(R) Core(TM) i7-12700H,3.12.3,mem_copy_MT,0,268435456,268435456,20,2,2,0.41465431399990393,12.058237021021704,12.747648000000481,30.742832208911818,30.742832208911818
2026-01-23T14:19:48,Linux,mateusz-nytko-Vector-GP66-12UGS,6.11.0-25-generic,#25~24.04.1-Ubuntu SMP PREEMPT_DYNAMIC Tue Apr 15 17:20:50 UTC 2,x86_64,x86_64,x86_64,12th Gen Intel(R) Core(TM) i7-12700H,3.12.3,mem_copy_MT,1,268435456,268435456,20,2,2,0.40896730400004344,12.225916231189643,13.201321000000462,32.279648937410066,32.279648937410066
2026-01-23T14:19:48,Linux,mateusz-nytko-Vector-GP66-12UGS,6.11.0-25-generic,#25~24.04.1-Ubuntu SMP PREEMPT_DYNAMIC Tue Apr 15 17:20:50 UTC 2,x86_64,x86_64,x86_64,12th Gen Intel(R) Core(TM) i7-12700H,3.12.3,mem_copy_MT,2,268435456,268435456,20,2,2,0.4131040199999916,12.103489092166429,13.141628999999739,31.81191265095897,31.81191265095897
2026-01-23T14:19:48,Linux,mateusz-nytko-Vector-GP66-12UGS,6.11.0-25-generic,#25~24.04.1-Ubuntu SMP PREEMPT_DYNAMIC Tue Apr 15 17:20:50 UTC 2,x86_64,x86_64,x86_64,12th Gen Intel(R) Core(TM) i7-12700H,3.12.3,mem_copy_MT,3,268435456,268435456,20,2,2,0.41017442600002596,12.189935995667568,13.202296999999817,32.187031085158345,32.187031085158345
2026-01-23T14:19:48,Linux,mateusz-nytko-Vector-GP66-12UGS,6.11.0-25-generic,#25~24.04.1-Ubuntu SMP PREEMPT_DYNAMIC Tue Apr 15 17:20:50 UTC 2,x86_64,x86_64,x86_64,12th Gen Intel(R) Core(TM) i7-12700H,3.12.3,mem_copy_MT,4,268435456,268435456,20,2,2,0.4131335399999898,12.102624250744984,12.560637000000497,30.40333399220215,30.40333399220215
2026-01-23T14:19:48,Linux,mateusz-nytko-Vector-GP66-12UGS,6.11.0-25-generic,#25~24.04.1-Ubuntu SMP PREEMPT_DYNAMIC Tue Apr 15 17:20:50 UTC 2,x86_64,x86_64,x86_64,12th Gen Intel(R) Core(TM) i7-12700H,3.12.3,mem_copy_MT,0,268435456,268435456,20,4,4,0.35100396299992553,14.244853412099683,11.962798999998995,34.08166363067967,34.08166363067967
2026-01-23T14:19:48,Linux,mateusz-nytko-Vector-GP66-12UGS,6.11.0-25-generic,#25~24.04.1-Ubuntu SMP PREEMPT_DYNAMIC Tue Apr 15 17:20:50 UTC 2,x86_64,x86_64,x86_64,12th Gen Intel(R) Core(TM) i7-12700H,3.12.3,mem_copy_MT,1,268435456,268435456,20,4,4,0.3393418530000645,14.734404129039309,11.891875999999684,35.04394136728376,35.04394136728376
2026-01-23T14:19:48,Linux,mateusz-nytko-Vector-GP66-12UGS,6.11.0-25-generic,#25~24.04.1-Ubuntu SMP PREEMPT_DYNAMIC Tue Apr 15 17:20:50 UTC 2,x86_64,x86_64,x86_64,12th Gen Intel(R) Core(TM) i7-12700H,3.12.3,mem_copy_MT,2,268435456,268435456,20,4,4,0.3378320670000221,14.800252813181505,12.031708000000435,35.614464034876974,35.614464034876974
2026-01-23T14:19:48,Linux,mateusz-nytko-Vector-GP66-12UGS,6.11.0-25-generic,#25~24.04.1-Ubuntu SMP PREEMPT_DYNAMIC Tue Apr 15 17:20:50 UTC 2,x86_64,x86_64,x86_64,12th Gen Intel(R) Core(TM) i7-12700H,3.12.3,mem_copy_MT,3,268435456,268435456,20,4,4,0.3450284709999778,14.491557712639667,11.897795999999289,34.483519477440616,34.483519477440616
2026-01-23T14:19:48,Linux,mateusz-nytko-Vector-GP66-12UGS,6.11.0-25-generic,#25~24.04.1-Ubuntu SMP PREEMPT_DYNAMIC Tue Apr 15 17:20:50 UTC 2,x86_64,x86_64,x86_64,12th Gen Intel(R) Core(TM) i7-12700H,3.12.3,mem_copy_MT,4,268435456,268435456,20,4,4,0.33624739399999726,14.870003721129333,12.058318999999756,35.86144968011218,35.86144968011218
2026-01-23T14:19:48,Linux,mateusz-nytko-Vector-GP66-12UGS,6.11.0-25-generic,#25~24.04.1-Ubuntu SMP PREEMPT_DYNAMIC Tue Apr 15 17:20:50 UTC 2,x86_64,x86_64,x86_64,12th Gen Intel(R) Core(TM) i7-12700H,3.12.3,mem_copy_MT,0,268435456,268435456,20,8,8,0.30807564300005197,16.229780294572514,14.18032200000016,46.028702113259136,46.028702113259136
2026-01-23T14:19:48,Linux,mateusz-nytko-Vector-GP66-12UGS,6.11.0-25-generic,#25~24.04.1-Ubuntu SMP PREEMPT_DYNAMIC Tue Apr 15 17:20:50 UTC 2,x86_64,x86_64,x86_64,12th Gen Intel(R) Core(TM) i7-12700H,3.12.3,mem_copy_MT,1,268435456,268435456,20,8,8,0.3032616649999227,16.48741195165988,14.063500999998723,46.37414689391193,46.37414689391193
2026-01-23T14:19:48,Linux,mateusz-nytko-Vector-GP66-12UGS,6.11.0-25-generic,#25~24.04.1-Ubuntu SMP PREEMPT_DYNAMIC Tue Apr 15 17:20:50 UTC 2,x86_64,x86_64,x86_64,12th Gen Intel(R) Core(TM) i7-12700H,3.12.3,mem_copy_MT,2,268435456,268435456,20,8,8,0.3104160199999342,16.10741610565415,14.316064999999071,46.11896319011534,46.11896319011534
2026-01-23T14:19:48,Linux,mateusz-nytko-Vector-GP66-12UGS,6.11.0-25-generic,#25~24.04.1-Ubuntu SMP PREEMPT_DYNAMIC Tue Apr 15 17:20:50 UTC 2,x86_64,x86_64,x86_64,12th Gen Intel(R) Core(TM) i7-12700H,3.12.3,mem_copy_MT,3,268435456,268435456,20,8,8,0.30727625600002284,16.272002481049586,14.169824000000517,46.114282256808885,46.114282256808885
2026-01-23T14:19:48,Linux,mateusz-nytko-Vector-GP66-12UGS,6.11.0-25-generic,#25~24.04.1-Ubuntu SMP PREEMPT_DYNAMIC Tue Apr 15 17:20:50 UTC 2,x86_64,x86_64,x86_64,12th Gen Intel(R) Core(TM) i7-12700H,3.12.3,mem_copy_MT,4,268435456,268435456,20,8,8,0.30934729000000516,16.163063849694357,14.300255999998626,46.227190158990524,46.227190158990524
2026-01-23T14:19:48,Linux,mateusz-nytko-Vector-GP66-12UGS,6.11.0-25-generic,#25~24.04.1-Ubuntu SMP PREEMPT_DYNAMIC Tue Apr 15 17:20:50 UTC 2,x86_64,x86_64,x86_64,12th Gen Intel(R) Core(TM) i7-12700H,3.12.3,mem_copy_MT,0,1073741824,1073741824,20,1,1,1.778609175999918,11.244741267432278,49.175412000000506,27.64823923296951,27.64823923296951
2026-01-23T14:19:48,Linux,mateusz-nytko-Vector-GP66-12UGS,6.11.0-25-generic,#25~24.04.1-Ubuntu SMP PREEMPT_DYNAMIC Tue Apr 15 17:20:50 UTC 2,x86_64,x86_64,x86_64,12th Gen Intel(R) Core(TM) i7-12700H,3.12.3,mem_copy_MT,1,1073741824,1073741824,20,1,1,1.823880456999973,10.965630956371553,50.324333999999,27.591903738458527,27.591903738458527
2026-01-23T14:19:48,Linux,mateusz-nytko-Vector-GP66-12UGS,6.11.0-25-generic,#25~24.04.1-Ubuntu SMP PREEMPT_DYNAMIC Tue Apr 15 17:20:50 UTC 2,x86_64,x86_64,x86_64,12th Gen Intel(R) Core(TM) i7-12700H,3.12.3,mem_copy_MT,2,1073741824,1073741824,20,1,1,1.7924635400000852,11.157828069406115,49.45379200000025,27.589845425808715,27.589845425808715
2026-01-23T14:19:48,Linux,mateusz-nytko-Vector-GP66-12UGS,6.11.0-25-generic,#25~24.04.1-Ubuntu SMP PREEMPT_DYNAMIC Tue Apr 15 17:20:50 UTC 2,x86_64,x86_64,x86_64,12th Gen Intel(R) Core(TM) i7-12700H,3.12.3,mem_copy_MT,3,1073741824,1073741824,20,1,1,1.7785385949999863,11.245187513066115,49.221064999999726,27.675005275890626,27.675005275890626
2026-01-23T14:19:48,Linux,mateusz-nytko-Vector-GP66-12UGS,6.11.0-25-generic,#25~24.04.1-Ubuntu SMP PREEMPT_DYNAMIC Tue Apr 15 17:20:50 UTC 2,x86_64,x86_64,x86_64,12th Gen Intel(R) Core(TM) i7-12700H,3.12.3,mem_copy_MT,4,1073741824,1073741824,20,1,1,1.7816066460000002,11.22582251525795,49.473323000000164,27.768937161901537,27.768937161901537
2026-01-23T14:19:48,Linux,mateusz-nytko-Vector-GP66-12UGS,6.11.0-25-generic,#25~24.04.1-Ubuntu SMP PREEMPT_DYNAMIC Tue Apr 15 17:20:50 UTC 2,x86_64,x86_64,x86_64,12th Gen Intel(R) Core(TM) i7-12700H,3.12.3,mem_copy_MT,0,1073741824,1073741824,20,2,2,1.5960910850000118,12.53061318865762,53.96616999999969,33.81146007716677,33.81146007716677
2026-01-23T14:19:48,Linux,mateusz-nytko-Vector-GP66-12UGS,6.11.0-25-generic,#25~24.04.1-Ubuntu SMP PREEMPT_DYNAMIC Tue Apr 15 17:20:50 UTC 2,x86_64,x86_64,x86_64,12th Gen Intel(R) Core(TM) i7-12700H,3.12.3,mem_copy_MT,1,1073741824,1073741824,20,2,2,1.5919748930000424,12.563012198207744,54.09178100000099,33.97778522628972,33.97778522628972
2026-01-23T14:19:48,Linux,mateusz-nytko-Vector-GP66-12UGS,6.11.0-25-generic,#25~24.04.1-Ubuntu SMP PREEMPT_DYNAMIC Tue Apr 15 17:20:50 UTC 2,x86_64,x86_64,x86_64,12th Gen Intel(R) Core(TM) i7-12700H,3.12.3,mem_copy_MT,2,1073741824,1073741824,20,2,2,1.6035354379999944,12.472440287908418,54.40537799999947,33.92839142230398,33.92839142230398
2026-01-23T14:19:48,Linux,mateusz-nytko-Vector-GP66-12UGS,6.11.0-25-generic,#25~24.04.1-Ubuntu SMP PREEMPT_DYNAMIC Tue Apr 15 17:20:50 UTC 2,x86_64,x86_64,x86_64,12th Gen Intel(R) Core(TM) i7-12700H,3.12.3,mem_copy_MT,3,1073741824,1073741824,20,2,2,1.5990413529999614,12.507493919702577,54.35441399999945,33.99187513069949,33.99187513069949
2026-01-23T14:19:48,Linux,mateusz-nytko-Vector-GP66-12UGS,6.11.0-25-generic,#25~24.04.1-Ubuntu SMP PREEMPT_DYNAMIC Tue Apr 15 17:20:50 UTC 2,x86_64,x86_64,x86_64,12th Gen Intel(R) Core(TM) i7-12700H,3.12.3,mem_copy_MT,4,1073741824,1073741824,20,2,2,1.6025190820000716,12.480350608392385,53.93882699999995,33.65877361827105,33.65877361827105
2026-01-23T14:19:48,Linux,mateusz-nytko-Vector-GP66-12UGS,6.11.0-25-generic,#25~24.04.1-Ubuntu SMP PREEMPT_DYNAMIC Tue Apr 15 17:20:50 UTC 2,x86_64,x86_64,x86_64,12th Gen Intel(R) Core(TM) i7-12700H,3.12.3,mem_copy_MT,0,1073741824,1073741824,20,4,4,1.1701297810000142,17.09212116873706,48.686703999999736,41.60795220372153,41.60795220372153
2026-01-23T14:19:48,Linux,mateusz-nytko-Vector-GP66-12UGS,6.11.0-25-generic,#25~24.04.1-Ubuntu SMP PREEMPT_DYNAMIC Tue Apr 15 17:20:50 UTC 2,x86_64,x86_64,x86_64,12th Gen Intel(R) Core(TM) i7-12700H,3.12.3,mem_copy_MT,1,1073741824,1073741824,20,4,4,1.1763945650000096,17.001098606741554,48.91833199999928,41.58326930046543,41.58326930046543
2026-01-23T14:19:48,Linux,mateusz-nytko-Vector-GP66-12UGS,6.11.0-25-generic,#25~24.04.1-Ubuntu SMP PREEMPT_DYNAMIC Tue Apr 15 17:20:50 UTC 2,x86_64,x86_64,x86_64,12th Gen Intel(R) Core(TM) i7-12700H,3.12.3,mem_copy_MT,2,1073741824,1073741824,20,4,4,1.2015665749999016,16.644937048121232,48.92590000000018,40.71842627613388,40.71842627613388
2026-01-23T14:19:48,Linux,mateusz-nytko-Vector-GP66-12UGS,6.11.0-25-generic,#25~24.04.1-Ubuntu SMP PREEMPT_DYNAMIC Tue Apr 15 17:20:50 UTC 2,x86_64,x86_64,x86_64,12th Gen Intel(R) Core(TM) i7-12700H,3.12.3,mem_copy_MT,3,1073741824,1073741824,20,4,4,1.1602977590000592,17.236954777225403,48.96496300000035,42.20034264497606,42.20034264497606
2026-01-23T14:19:48,Linux,mateusz-nytko-Vector-GP66-12UGS,6.11.0-25-generic,#25~24.04.1-Ubuntu SMP PREEMPT_DYNAMIC Tue Apr 15 17:20:50 UTC 2,x86_64,x86_64,x86_64,12th Gen Intel(R) Core(TM) i7-12700H,3.12.3,mem_copy_MT,4,1073741824,1073741824,20,4,4,1.1813518190000423,16.929757654183867,49.02917100000013,41.502599150777094,41.502599150777094
2026-01-23T14:19:48,Linux,mateusz-nytko-Vector-GP66-12UGS,6.11.0-25-generic,#25~24.04.1-Ubuntu SMP PREEMPT_DYNAMIC Tue Apr 15 17:20:50 UTC 2,x86_64,x86_64,x86_64,12th Gen Intel(R) Core(TM) i7-12700H,3.12.3,mem_copy_MT,0,1073741824,1073741824,20,8,8,1.162238795999997,17.20816760620341,51.93217899999945,44.682882019367376,44.682882019367376
2026-01-23T14:19:48,Linux,mateusz-nytko-Vector-GP66-12UGS,6.11.0-25-generic,#25~24.04.1-Ubuntu SMP PREEMPT_DYNAMIC Tue Apr 15 17:20:50 UTC 2,x86_64,x86_64,x86_64,12th Gen Intel(R) Core(TM) i7-12700H,3.12.3,mem_copy_MT,1,1073741824,1073741824,20,8,8,1.1674872010000854,17.13080878562757,52.31431900000098,44.809329776967,44.809329776967
2026-01-23T14:19:48,Linux,mateusz-nytko-Vector-GP66-12UGS,6.11.0-25-generic,#25~24.04.1-Ubuntu SMP PREEMPT_DYNAMIC Tue Apr 15 17:20:50 UTC 2,x86_64,x86_64,x86_64,12th Gen Intel(R) Core(TM) i7-12700H,3.12.3,mem_copy_MT,2,1073741824,1073741824,20,8,8,1.1758147419999432,17.009482264171993,52.68992900000012,44.81142064129918,44.81142064129918
2026-01-23T14:19:48,Linux,mateusz-nytko-Vector-GP66-12UGS,6.11.0-25-generic,#25~24.04.1-Ubuntu SMP PREEMPT_DYNAMIC Tue Apr 15 17:20:50 UTC 2,x86_64,x86_64,x86_64,12th Gen Intel(R) Core(TM) i7-12700H,3.12.3,mem_copy_MT,3,1073741824,1073741824,20,8,8,1.1702759430000924,17.08998644262349,52.60142799999994,44.94788456913173,44.94788456913173
2026-01-23T14:19:48,Linux,mateusz-nytko-Vector-GP66-12UGS,6.11.0-25-generic,#25~24.04.1-Ubuntu SMP PREEMPT_DYNAMIC Tue Apr 15 17:20:50 UTC 2,x86_64,x86_64,x86_64,12th Gen Intel(R) Core(TM) i7-12700H,3.12.3,mem_copy_MT,4,1073741824,1073741824,20,8,8,1.1680125799999814,17.123103246028666,52.2037849999997,44.694540019423876,44.694540019423876
