timestamp,system,node,release,version,machine,processor,cpu_model,python_version,benchmark,run_id,bytes_per_iter,iters,elapsed_s,gbps,energy_j,avg_power_w
2026-01-22T14:38:25,Darwin,MacBook-Pro-Mateusz.local,25.2.0,Darwin Kernel Version 25.2.0: Tue Nov 18 21:07:05 PST 2025; root:xnu-12377.61.12~1/RELEASE_ARM64_T6020,arm64,arm,Apple M2 Pro,3.13.7,mem_copy,0,67108864,20,0.03378112499922281,39.73157436381645,0.13975000000000004,4.136925576138013
2026-01-22T14:38:25,Darwin,MacBook-Pro-Mateusz.local,25.2.0,Darwin Kernel Version 25.2.0: Tue Nov 18 21:07:05 PST 2025; root:xnu-12377.61.12~1/RELEASE_ARM64_T6020,arm64,arm,Apple M2 Pro,3.13.7,mem_copy,1,67108864,20,0.02820412500295788,47.58797799468129,0.16491,5.847017058061728
2026-01-22T14:38:25,Darwin,MacBook-Pro-Mateusz.local,25.2.0,Darwin Kernel Version 25.2.0: Tue Nov 18 21:07:05 PST 2025; root:xnu-12377.61.12~1/RELEASE_ARM64_T6020,arm64,arm,Apple M2 Pro,3.13.7,mem_copy,2,67108864,20,0.028172582999104634,47.6412574609384,0.16558000000000006,5.877345361100274
2026-01-22T14:38:25,Darwin,MacBook-Pro-Mateusz.local,25.2.0,Darwin Kernel Version 25.2.0: Tue Nov 18 21:07:05 PST 2025; root:xnu-12377.61.12~1/RELEASE_ARM64_T6020,arm64,arm,Apple M2 Pro,3.13.7,mem_copy,3,67108864,20,0.028335666000202764,47.36706312074668,0.1739099999999998,6.137494703627412
2026-01-22T14:38:25,Darwin,MacBook-Pro-Mateusz.local,25.2.0,Darwin Kernel Version 25.2.0: Tue Nov 18 21:07:05 PST 2025; root:xnu-12377.61.12~1/RELEASE_ARM64_T6020,arm64,arm,Apple M2 Pro,3.13.7,mem_copy,4,67108864,20,0.028686042001936585,46.78851407626713,0.17836000000000007,6.217658050837374
2026-01-22T14:38:25,Darwin,MacBook-Pro-Mateusz.local,25.2.0,Darwin Kernel Version 25.2.0: Tue Nov 18 21:07:05 PST 2025; root:xnu-12377.61.12~1/RELEASE_ARM64_T6020,arm64,arm,Apple M2 Pro,3.13.7,mem_copy,5,67108864,20,0.02908058400498703,46.15372510297008,0.21354000000000006,7.343043728536541
2026-01-22T14:38:25,Darwin,MacBook-Pro-Mateusz.local,25.2.0,Darwin Kernel Version 25.2.0: Tue Nov 18 21:07:05 PST 2025; root:xnu-12377.61.12~1/RELEASE_ARM64_T6020,arm64,arm,Apple M2 Pro,3.13.7,mem_copy,6,67108864,20,0.02831454099941766,47.40240288647463,0.17525000000000013,6.189399291466687
2026-01-22T14:38:25,Darwin,MacBook-Pro-Mateusz.local,25.2.0,Darwin Kernel Version 25.2.0: Tue Nov 18 21:07:05 PST 2025; root:xnu-12377.61.12~1/RELEASE_ARM64_T6020,arm64,arm,Apple M2 Pro,3.13.7,mem_copy,0,268435456,20,0.13705225000012433,39.17271785027338,0.5734200000000005,4.183951741029281
2026-01-22T14:38:25,Darwin,MacBook-Pro-Mateusz.local,25.2.0,Darwin Kernel Version 25.2.0: Tue Nov 18 21:07:05 PST 2025; root:xnu-12377.61.12~1/RELEASE_ARM64_T6020,arm64,arm,Apple M2 Pro,3.13.7,mem_copy,1,268435456,20,0.11586654199345503,46.33528391917714,0.5302199999999999,4.576126903225873
2026-01-22T14:38:25,Darwin,MacBook-Pro-Mateusz.local,25.2.0,Darwin Kernel Version 25.2.0: Tue Nov 18 21:07:05 PST 2025; root:xnu-12377.61.12~1/RELEASE_ARM64_T6020,arm64,arm,Apple M2 Pro,3.13.7,mem_copy,2,268435456,20,0.11679783399449661,45.96582775886895,0.5900500000000015,5.0518916303516725
2026-01-22T14:38:25,Darwin,MacBook-Pro-Mateusz.local,25.2.0,Darwin Kernel Version 25.2.0: Tue Nov 18 21:07:05 PST 2025; root:xnu-12377.61.12~1/RELEASE_ARM64_T6020,arm64,arm,Apple M2 Pro,3.13.7,mem_copy,3,268435456,20,0.11597391700342996,46.29238417325526,0.5297999999999998,4.568268570115907
2026-01-22T14:38:25,Darwin,MacBook-Pro-Mateusz.local,25.2.0,Darwin Kernel Version 25.2.0: Tue Nov 18 21:07:05 PST 2025; root:xnu-12377.61.12~1/RELEASE_ARM64_T6020,arm64,arm,Apple M2 Pro,3.13.7,mem_copy,4,268435456,20,0.11620775000483263,46.199234730702,0.5405799999999985,4.651841206610729
2026-01-22T14:38:25,Darwin,MacBook-Pro-Mateusz.local,25.2.0,Darwin Kernel Version 25.2.0: Tue Nov 18 21:07:05 PST 2025; root:xnu-12377.61.12~1/RELEASE_ARM64_T6020,arm64,arm,Apple M2 Pro,3.13.7,mem_copy,5,268435456,20,0.1239907499984838,43.2992712768142,0.7563599999999973,6.1001324696337935
2026-01-22T14:38:25,Darwin,MacBook-Pro-Mateusz.local,25.2.0,Darwin Kernel Version 25.2.0: Tue Nov 18 21:07:05 PST 2025; root:xnu-12377.61.12~1/RELEASE_ARM64_T6020,arm64,arm,Apple M2 Pro,3.13.7,mem_copy,6,268435456,20,0.11601516699738568,46.27592459631576,0.5320500000000017,4.586038306629263
2026-01-22T14:38:25,Darwin,MacBook-Pro-Mateusz.local,25.2.0,Darwin Kernel Version 25.2.0: Tue Nov 18 21:07:05 PST 2025; root:xnu-12377.61.12~1/RELEASE_ARM64_T6020,arm64,arm,Apple M2 Pro,3.13.7,mem_copy,0,1073741824,20,0.8738591670044116,24.574710995612392,4.498989999999999,5.148415408197333
2026-01-22T14:38:25,Darwin,MacBook-Pro-Mateusz.local,25.2.0,Darwin Kernel Version 25.2.0: Tue Nov 18 21:07:05 PST 2025; root:xnu-12377.61.12~1/RELEASE_ARM64_T6020,arm64,arm,Apple M2 Pro,3.13.7,mem_copy,1,1073741824,20,0.4665011660035816,46.03383237810626,2.0692100000000053,4.435594486775878
2026-01-22T14:38:25,Darwin,MacBook-Pro-Mateusz.local,25.2.0,Darwin Kernel Version 25.2.0: Tue Nov 18 21:07:05 PST 2025; root:xnu-12377.61.12~1/RELEASE_ARM64_T6020,arm64,arm,Apple M2 Pro,3.13.7,mem_copy,2,1073741824,20,0.8438357089980855,25.44907290721057,6.558950000000017,7.772780803253371
2026-01-22T14:38:25,Darwin,MacBook-Pro-Mateusz.local,25.2.0,Darwin Kernel Version 25.2.0: Tue Nov 18 21:07:05 PST 2025; root:xnu-12377.61.12~1/RELEASE_ARM64_T6020,arm64,arm,Apple M2 Pro,3.13.7,mem_copy,3,1073741824,20,0.4647258749973844,46.20968539813039,2.771679999999975,5.964118094383221
2026-01-22T14:38:25,Darwin,MacBook-Pro-Mateusz.local,25.2.0,Darwin Kernel Version 25.2.0: Tue Nov 18 21:07:05 PST 2025; root:xnu-12377.61.12~1/RELEASE_ARM64_T6020,arm64,arm,Apple M2 Pro,3.13.7,mem_copy,4,1073741824,20,0.4670155409985455,45.98313031314494,2.01703999999998,4.318999739681601
2026-01-22T14:38:25,Darwin,MacBook-Pro-Mateusz.local,25.2.0,Darwin Kernel Version 25.2.0: Tue Nov 18 21:07:05 PST 2025; root:xnu-12377.61.12~1/RELEASE_ARM64_T6020,arm64,arm,Apple M2 Pro,3.13.7,mem_copy,5,1073741824,20,0.6337368750027963,33.88604534003998,4.574629999999985,7.218500580354899
2026-01-22T14:38:25,Darwin,MacBook-Pro-Mateusz.local,25.2.0,Darwin Kernel Version 25.2.0: Tue Nov 18 21:07:05 PST 2025; root:xnu-12377.61.12~1/RELEASE_ARM64_T6020,arm64,arm,Apple M2 Pro,3.13.7,mem_copy,6,1073741824,20,0.46550637500331504,46.13220706128261,2.0903900000000277,4.490572228973537
